"TOA5","MET_STRI","CR1000","36527","CR1000.Std.31.08","CPU:bt_tower20201202kk.CR1","3250","Table1"
"TIMESTAMP","RECORD","PBID","Batt_Volt_Avg","SlrW_N_Max","SlrW_N_Min","SlrW_N_Avg","SlrW_S_Max","SlrW_S_Min","SlrW_S_Avg","WS_kph_Max","WS_kph_Min","WS_kph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Max","AirTC_Min","AirTC_Avg","RH_Max","RH_Min","rhx_Avg","Rain_mm_Tot","T107_C_Avg"
"2021-02-28 02:30:00",8486,60,13.01,2.93,0,1.465,0,0,0,17.11,5.398,11.01,301.3,10.16,25.24,23.23,23.78,93.5,90.5,92,0,27.92
"2021-02-28 02:45:00",8487,60,13,2.93,2.929,2.929,0,0,0,16.33,8.04,11.43,306.8,8.72,25.58,23.27,24.05,93,88.7,90.3,0,27.92
"2021-02-28 03:00:00",8488,60,12.99,2.93,2.929,2.93,0,0,0,15.59,7.056,10.32,310.5,10.58,25.68,23.44,24.31,92.4,89.4,90.9,0,27.91
"2021-02-28 03:15:00",8489,60,12.99,2.93,2.93,2.93,0,0,0,11.32,5.433,8.1,324,8.37,25.55,23.54,24.16,92.3,90.7,91.5,0,27.9
"2021-02-28 03:30:00",8490,60,12.98,2.93,2.929,2.93,0,0,0,11.47,5.61,8.03,317.4,9.97,25.55,23.17,24.24,92.1,89.7,91.1,0,27.89
"2021-02-28 03:45:00",8491,60,12.98,2.93,2.929,2.93,0,0,0,14.46,6.562,9.91,310.8,9.07,25.89,23.44,24.08,90.4,88.8,89.5,0,27.89
"2021-02-28 04:00:00",8492,60,12.97,2.93,0,2.864,0,0,0,19.62,9.07,13.86,302.5,9.27,26.06,23.78,24.13,90.7,87.5,89.2,0,27.9
"2021-02-28 04:15:00",8493,60,12.96,2.93,0,1.074,0,0,0,19.97,10.62,15.55,293.3,8.02,25.78,23.68,24.3,91,86.6,88.6,0,27.9
"2021-02-28 04:30:00",8494,60,12.95,2.93,0,0.098,0,0,0,19.37,9.31,14.78,290,6.784,26.16,24.02,24.63,89,85.5,87.3,0,27.89
"2021-02-28 04:45:00",8495,60,12.94,0,0,0,0,0,0,17.53,7.409,12.9,294.1,10.92,26.33,24.05,24.75,88.5,85,86.4,0,27.86
"2021-02-28 05:00:00",8496,60,12.94,0,0,0,0,0,0,14.78,5.574,10.68,294.8,10.48,26.46,24.08,24.72,87.4,82.6,85,0,27.84
"2021-02-28 05:15:00",8497,60,12.93,0,0,0,0,0,0,15.88,5.221,10.67,295.8,11.14,26.06,24.19,24.58,85,81.1,83.4,0,27.81
"2021-02-28 05:30:00",8498,60,12.93,0,0,0,0,0,0,8.01,3.422,5.292,318,8.5,25.82,23.17,24.08,88.8,84.7,87.3,0,27.79
"2021-02-28 05:45:00",8499,60,12.92,0,0,0,0,0,0,8.29,4.41,5.834,320.8,10.48,25.61,23.1,23.81,89.9,88.1,88.9,0,27.77
"2021-02-28 06:00:00",8500,60,12.91,0,0,0,0,0,0,7.62,2.787,5.357,326.5,9.93,25.51,23.13,23.66,90.8,89.5,90.2,0,27.74
"2021-02-28 06:15:00",8501,60,12.9,0,0,0,0,0,0,8.33,2.364,5.149,330.4,10.11,25.27,22.96,23.79,91.1,90.1,90.5,0,27.7
"2021-02-28 06:30:00",8502,60,12.89,0,0,0,0,0,0,8.4,2.822,5.042,335.1,10.87,25.24,23,23.59,91.9,90.5,91.1,0,27.7
"2021-02-28 06:45:00",8503,60,12.88,2.929,0,0.618,3.633,0,0.646,6.386,1.023,3.654,342.1,16.01,25.1,23.03,23.74,91.3,89.9,90.6,0,27.78
"2021-02-28 07:00:00",8504,60,12.95,17.58,2.929,8.66,18.16,3.633,10.49,7.303,1.482,4.67,344,9.01,25.21,22.93,23.36,91.9,90,90.8,0,27.79
"2021-02-28 07:15:00",8505,60,13.07,64.45,14.65,35.09,54.49,18.16,35.16,6.95,4.339,5.62,334.5,10.44,23.13,22.86,22.97,92.8,91.6,92.2,0,27.79
"2021-02-28 07:30:00",8506,60,13.51,158.2,64.45,108,156.2,54.49,104.5,5.116,1.446,2.724,332.5,10.08,24.56,23,23.62,92.3,86.2,90,0,27.78
"2021-02-28 07:45:00",8507,60,13.83,231.4,134.8,190.1,232.5,138,190.2,6.386,2.258,4.378,336.7,8.1,25.82,24.56,25.4,86.1,79.2,81.3,0,27.8
"2021-02-28 08:00:00",8508,60,13.98,284.2,175.8,256.7,283.3,163.5,257,7.162,2.681,4.14,333.1,14.48,27.47,25.72,26.63,79.95,71.55,76.47,0,27.82
"2021-02-28 08:15:00",8509,60,14,357.4,284.2,324,363.3,283.3,325.9,8.93,2.999,6.143,279.4,13.62,27.3,25.69,26.19,80.3,73.45,77.19,0,27.85
"2021-02-28 08:30:00",8510,60,13.97,415.9,345.6,373.9,421.3,348.7,378.7,12.7,5.398,8.07,255.1,6.674,26.03,25.69,25.84,81.1,76.05,77.89,0,27.88
"2021-02-28 08:45:00",8511,60,13.95,468.6,392.5,432.8,475.8,399.5,439.8,10.62,5.821,8.33,267.7,11.73,25.9,25.59,25.72,81.5,75.95,78.95,0,27.91
"2021-02-28 09:00:00",8512,60,13.93,597.5,448.1,518.3,595.7,457.6,524,9.17,5.151,6.965,273.3,9.98,25.89,25.54,25.74,78.93,76.42,77.55,0,27.95
"2021-02-28 09:15:00",8513,60,13.81,603.4,140.6,223.8,602.9,138,221.2,8.96,4.339,6.916,280.6,7.598,25.98,25.6,25.73,81.6,76.64,78.12,0,27.99
"2021-02-28 09:30:00",8514,60,13.94,720.5,234.3,629.9,733.7,232.4,641.5,10.97,4.551,7.736,278.1,7.774,26.08,25.57,25.84,82,78.91,80.3,0,28.02
"2021-02-28 09:45:00",8515,60,13.93,726.4,442.3,682.4,740.9,450.4,696.9,11.29,7.162,9.41,277.9,9.23,26.38,25.87,26.15,80.5,67.44,74.3,0,28.04
"2021-02-28 10:00:00",8516,60,13.92,761.5,700,741.4,777.3,719.1,756.4,13.09,7.056,10.29,285.1,6.217,26.89,26.18,26.58,74.84,64.79,68.69,0,28.05
"2021-02-28 10:15:00",8517,60,13.91,826,761.5,788.8,835,777.3,804,12.67,8.36,10.7,277.9,7.922,27.03,26.42,26.78,74.02,63.9,68.06,0,28.07
"2021-02-28 10:30:00",8518,60,13.92,890,187.4,669.6,901,188.9,676.7,15.1,7.479,11.75,275.4,6.887,26.72,26.35,26.52,76.13,68.73,71.98,0,28.08
"2021-02-28 10:45:00",8519,60,13.93,928,864,909,937,872,915,15.38,8.11,11.66,285.4,7.918,27.16,26.49,26.81,75.31,66.32,69.87,0,28.1
"2021-02-28 11:00:00",8520,60,13.93,1087,169.9,785.6,1097,159.8,788.6,14.54,9.07,11.97,282.7,7.868,27.27,26.93,27.12,71.78,65.43,68.03,0,28.1
"2021-02-28 11:15:00",8521,60,13.9,1131,134.7,491,1144,130.8,488.4,14.71,8.5,12.05,275.7,9.42,27.44,27.06,27.21,71.85,65.43,67.93,0,28.14
"2021-02-28 11:30:00",8522,60,13.88,1148,149.4,431.6,1162,148.9,431,13.72,5.08,10.62,273.5,6.563,27.51,27.13,27.38,68.32,64.76,66.21,0,28.19
"2021-02-28 11:45:00",8523,60,13.95,1204,155.2,503.5,1224,156.2,507.2,12.77,4.622,9.05,272.1,9.64,27.69,27.31,27.45,70.47,64.19,66.91,0,28.17
"2021-02-28 12:00:00",8524,60,13.94,1177,158.2,527.3,1184,159.8,527.7,9.84,4.198,7.416,246.2,11.55,27.7,27.39,27.56,69.09,63.25,65.41,0,28.19
"2021-02-28 12:15:00",8525,60,13.98,1189,175.7,310.8,1217,178,313.5,6.174,1.905,4.372,164.4,30.19,27.93,27.49,27.68,67.49,64.27,65.64,0,28.19
"2021-02-28 12:30:00",8526,60,13.99,1201,292.9,911,1220,290.6,921,7.409,0,2.929,159.1,59.8,28.44,27.76,28.1,66.37,62.16,64.09,0,28.23
"2021-02-28 12:45:00",8527,60,13.98,1154,407.1,1048,1162,406.8,1086,3.669,0,1.728,215.9,13.21,29.09,28.34,28.74,63.86,59.92,61.3,0,28.33
"2021-02-28 13:00:00",8528,60,13.96,987,228.5,374.7,1148,225.2,430,8.04,0.706,4.55,129.4,57.55,29.02,28.2,28.55,65.45,60.7,63.25,0,28.39
"2021-02-28 13:15:00",8529,60,13.96,1101,263.6,954,1119,261.5,966,9.31,0,5.708,91.4,31.86,28.91,28.2,28.53,64.19,58.86,61.59,0,28.41
"2021-02-28 13:30:00",8530,60,13.96,1277,826,1148,1293,835,1158,9.67,1.87,5.884,32.81,55.91,29.82,28.57,29.15,61.6,55.66,58.62,0,28.48
"2021-02-28 13:45:00",8531,60,13.94,1283,439.3,528.6,1329,450.4,538.1,12.24,0,6.682,28.56,41.22,30.09,29.2,29.67,60.28,54.13,56.23,0,28.46
"2021-02-28 14:00:00",8532,60,13.93,1248,410.1,735.6,1278,414.1,751.8,14.25,1.376,7.54,60.71,24.09,29.47,28.96,29.17,59.86,54.53,57.02,0,28.43
"2021-02-28 14:15:00",8533,60,13.92,1265,495,774.8,1300,508.5,788.2,14.82,3.422,8.61,54.11,26.73,29.54,29.03,29.25,59.19,52.6,55.33,0,28.42
"2021-02-28 14:30:00",8534,60,13.92,1101,398.3,868,1133,381.4,884,14.25,2.399,7.227,20.36,30.23,30.05,29.17,29.7,58.51,52.16,55.08,0,28.42
"2021-02-28 14:45:00",8535,60,13.92,946,879,903,959,886,911,18.77,3.951,9.06,53.12,23.35,29.78,29.17,29.5,57.79,52.29,55.82,0,28.43
"2021-02-28 15:00:00",8536,60,13.92,879,852,865,886,857,870,19.69,0.247,7.717,40.47,30.66,30.08,29.2,29.64,61.53,54.13,57.69,0,28.43
"2021-02-28 15:15:00",8537,60,13.93,1037,861,930,1039,864,929,17.82,1.729,9.44,14.35,26.77,29.88,29.2,29.61,60.92,55.45,59.13,0,28.45
"2021-02-28 15:30:00",8538,60,13.94,1098,413,650.5,1104,414.1,649.6,17.18,3.457,9.79,17.36,21.34,30.02,28.86,29.34,64.41,57.52,61.34,0,28.46
"2021-02-28 15:45:00",8539,60,13.94,1107,486.2,786.6,1111,486.7,785.8,16.44,2.681,8.7,26.88,26.06,29.44,28.96,29.25,63.57,58.1,61.59,0,28.43
"2021-02-28 16:00:00",8540,60,13.93,521.4,351.5,389,523,352.3,391.3,14.54,2.54,7.861,26.42,25.22,29.51,28.42,29.03,68.18,61.29,64.37,0,28.39
"2021-02-28 16:15:00",8541,60,13.94,533.1,351.5,402,537.5,355.9,402,17.78,2.152,8.31,25.11,25.25,28.79,28.25,28.55,68.93,66.28,67.32,0,28.32
"2021-02-28 16:30:00",8542,60,13.94,357.3,266.5,305.3,359.6,268.8,305.5,21.13,1.94,8.3,37.56,30.78,28.42,27.4,27.84,75.55,67.54,71.8,0,28.3
"2021-02-28 16:45:00",8543,60,13.96,597.5,287,340.7,595.7,283.3,338.1,17.75,1.799,9.35,35.83,28.14,27.57,27.14,27.36,75.14,71.01,72.63,0,28.28
"2021-02-28 17:00:00",8544,60,13.97,415.9,155.2,207.4,414.1,152.5,206,13.23,2.928,7.203,31.31,26.9,27.51,27.05,27.24,74.52,70.77,72.94,0,28.28
"2021-02-28 17:15:00",8545,60,13.98,152.3,128.9,139.6,152.5,127.1,139.1,13.55,3.105,7.627,20.71,22.85,27.25,26.91,27.06,75.98,71.19,73.68,0,28.25
"2021-02-28 17:30:00",8546,60,13.98,128.9,93.7,113.2,127.1,94.4,112.4,10.44,2.928,6.265,25.37,19.37,27.19,26.92,27.05,73.51,71.98,72.74,0,28.23
"2021-02-28 17:45:00",8547,60,13.86,93.7,76.15,84.6,94.4,76.27,84,12.45,2.681,7.287,16.29,22.62,27.12,26.75,26.95,73.51,69.63,71.79,0,28.22
"2021-02-28 18:00:00",8548,60,13.73,93.7,64.44,75.89,90.8,65.38,74.74,10.27,4.057,6.863,9.69,15.08,27.05,26.71,26.83,74.42,71.54,73.07,0,28.21
"2021-02-28 18:15:00",8549,60,13.59,64.44,29.29,46.02,65.38,29.06,46.29,11.43,3.528,6.131,9.53,14.31,26.95,26.68,26.81,72.18,68.61,70.44,0,28.2
"2021-02-28 18:30:00",8550,60,13.4,29.29,8.79,18.03,29.06,10.9,18.85,9.77,3.422,5.799,13.04,12.71,26.88,26.51,26.7,72.08,68.82,70.21,0,28.2
"2021-02-28 18:45:00",8551,60,13.2,8.79,0,4.004,10.9,0,4.319,7.726,2.328,4.779,17.61,14.69,28.21,25.83,26.63,75.24,71.71,73.51,0,28.21
"2021-02-28 19:00:00",8552,60,12.89,2.929,0,0.033,0,0,0,9.38,1.799,5.147,18.19,15.49,28.21,25.73,26.27,76.97,74.97,75.9,0,28.23
"2021-02-28 19:15:00",8553,60,12.85,0,0,0,0,0,0,8.15,3.457,5.141,359.2,12.46,27.46,25.52,26.26,78.7,76.12,77.15,0,28.23
"2021-02-28 19:30:00",8554,60,12.85,0,0,0,0,0,0,7.021,2.964,4.489,333.9,10.67,27.29,25.52,26,84,77.89,80.6,0,28.23
"2021-02-28 19:45:00",8555,60,12.86,0,0,0,0,0,0,7.832,1.482,3.206,314.2,15.02,27.7,25.32,25.81,84.3,82.1,83.6,0,28.22
"2021-02-28 20:00:00",8556,60,12.85,0,0,0,0,0,0,10.23,2.787,7.419,296.8,10.31,28.18,25.73,26.15,84.9,81.6,82.6,0,28.21
"2021-02-28 20:15:00",8557,60,12.81,0,0,0,0,0,0,6.95,1.235,3.15,341.3,16.41,27.47,25.53,26.05,84.5,81.7,83.3,0,28.2
"2021-02-28 20:30:00",8558,60,13.01,0,0,0,0,0,0,5.186,2.505,3.605,342.6,10.13,27.6,25.22,25.92,85.5,84.2,84.9,0,28.21
"2021-02-28 20:45:00",8559,60,13.07,0,0,0,0,0,0,4.269,1.482,2.48,331.4,11.37,27.43,24.91,25.96,86.6,85.3,86,0,28.21
"2021-02-28 21:00:00",8560,60,12.96,0,0,0,0,0,0,4.198,1.658,2.786,329.6,11.06,27.61,25.13,25.69,87.1,85.8,86.5,0,28.22
"2021-02-28 21:15:00",8561,60,13.07,0,0,0,0,0,0,4.375,2.258,3.428,343.4,13.61,27.13,24.89,25.8,87.1,85.6,86.3,0,28.21
"2021-02-28 21:30:00",8562,60,13.08,0,0,0,0,0,0,4.057,1.023,2.299,323.1,9.1,27.3,25.23,25.69,88,85.9,87,0,28.2
"2021-02-28 21:45:00",8563,60,13.08,0,0,0,0,0,0,9.7,2.223,4.848,320.4,12.51,27.27,25.02,25.61,89.2,87.7,88.5,0,28.19
"2021-02-28 22:00:00",8564,60,13.08,0,0,0,0,0,0,9.35,5.151,7.159,309.8,9.83,27.47,25.43,25.99,87.7,85.2,86.5,0,28.16
"2021-02-28 22:15:00",8565,60,13.07,0,0,0,0,0,0,7.938,3.704,5.432,314,9.42,27.57,25.47,26.25,86.6,85,85.7,0,28.13
"2021-02-28 22:30:00",8566,60,13.06,0,0,0,0,0,0,9.1,3.493,6.129,326.4,12.65,27.68,25.2,26.09,86.8,84.5,85.8,0,28.11
"2021-02-28 22:45:00",8567,60,13.05,0,0,0,0,0,0,11.64,3.81,6.804,340.9,12.16,27.57,25.16,26.19,85,83.3,84.2,0,28.11
"2021-02-28 23:00:00",8568,60,12.97,0,0,0,0,0,0,9.1,4.586,6.327,323.3,15.54,27.74,25.23,26.07,85.2,82.9,83.9,0,28.14
"2021-02-28 23:15:00",8569,60,12.96,0,0,0,0,0,0,5.856,1.729,4.027,336.5,9.82,27.78,24.99,25.89,87.7,83.9,85.2,0,28.14
"2021-02-28 23:30:00",8570,60,13.02,0,0,0,0,0,0,7.268,3.457,5.298,353.3,15.34,27.1,24.86,25.61,88.6,86.7,87.7,0,28.13
"2021-02-28 23:45:00",8571,60,13.06,0,0,0,0,0,0,15.7,3.599,8.16,358.2,19.06,26.66,24.31,25.14,89.1,86.6,87.4,1.016,28.12
"2021-03-01 00:00:00",8572,60,13.05,0,0,0,0,0,0,7.268,0,3.131,55.22,35.22,26.32,23.87,24.61,91.4,88.8,90,0.762,28.11
"2021-03-01 00:15:00",8573,60,13.05,2.929,0,0.098,0,0,0,14.5,0,3.055,357.7,21.73,26.15,23.88,24.49,92.3,90.6,91.7,0,28.11
"2021-03-01 00:30:00",8574,60,13.05,2.929,0,0.195,0,0,0,13.87,4.163,7.744,17.52,20.72,25.24,23.78,24.04,93.4,91.5,92.5,0.254,28.1
"2021-03-01 00:45:00",8575,60,13.04,0,0,0,0,0,0,12.67,2.364,5.766,37.7,24.24,25.55,23.17,23.85,93.8,92.8,93.2,0,28.1
"2021-03-01 01:00:00",8576,60,13.04,0,0,0,0,0,0,13.05,2.822,8.08,4.826,18.1,25.44,22.89,23.59,93.6,92.3,93.1,0,28.1
"2021-03-01 01:15:00",8577,60,13.03,0,0,0,0,0,0,16.23,7.303,11,358.3,11.38,25.41,22.83,23.53,93,88.9,91.1,0,28.11
"2021-03-01 01:30:00",8578,60,13.03,0,0,0,0,0,0,11.15,4.481,8.2,6.826,12.59,25.44,23.1,23.74,89.2,87.6,88.2,0,28.16
"2021-03-01 01:45:00",8579,60,13.02,0,0,0,0,0,0,11.43,3.81,6.147,347.9,14.48,25.55,23.27,23.97,89.4,86.4,87.7,0,28.17
"2021-03-01 02:00:00",8580,60,13.02,2.93,0,0.065,0,0,0,7.585,4.304,5.825,349.7,10.9,25.61,23.13,23.95,90.2,88.2,89.5,0.254,28.14
"2021-03-01 02:15:00",8581,60,13.02,0,0,0,0,0,0,6.774,2.752,4.749,355.5,13.63,25.75,23.17,24.09,88.8,87.2,88.1,0,28.11
"2021-03-01 02:30:00",8582,60,13.01,0,0,0,0,0,0,6.139,1.94,3.933,354.3,11.06,25.68,23.1,23.82,89.4,87.2,88.5,0,28.1
"2021-03-01 02:45:00",8583,60,13.01,0,0,0,0,0,0,15.81,3.175,7.414,3.774,16.25,25.41,23.06,23.68,90.7,88.9,89.9,2.032,28.09
"2021-03-01 03:00:00",8584,60,13,0,0,0,0,0,0,12.67,2.258,5.204,11.02,27.61,25.65,22.89,23.89,91.7,90.5,91,0,28.09
"2021-03-01 03:15:00",8585,60,13,2.93,0,0.977,0,0,0,11.68,1.94,6.381,309.2,21.07,25.38,22.96,23.82,92.5,89.4,91.3,0,28.1
"2021-03-01 03:30:00",8586,60,12.99,2.93,2.929,2.93,0,0,0,7.374,3.105,5.135,345.4,42.78,25.58,22.89,23.74,91.7,89.4,90.5,0,28.11
"2021-03-01 03:45:00",8587,60,12.99,2.929,0,1.302,0,0,0,7.903,1.27,4.192,300.7,21.06,25.31,23.17,23.73,91.8,88.7,89.9,0,28.11
"2021-03-01 04:00:00",8588,60,12.98,2.93,0,0.326,0,0,0,12.95,2.434,7.602,275.5,17.13,26.02,23.44,24,89.5,80,84.9,0,28.11
"2021-03-01 04:15:00",8589,60,12.98,2.93,0,2.799,0,0,0,14.64,5.292,10.01,254.2,12.42,26.12,23.91,24.45,83.2,77.81,80,0.254,28.1
"2021-03-01 04:30:00",8590,60,12.97,2.929,0,1.269,0,0,0,11.32,1.905,7.188,253.5,16.21,26.43,24.05,24.83,83.7,77.78,79.54,0,28.02
"2021-03-01 04:45:00",8591,60,12.97,0,0,0,0,0,0,16.9,9.7,13.59,252.5,8.71,26.16,24.02,24.69,86.5,79.95,82.9,0,27.93
"2021-03-01 05:00:00",8592,60,12.96,0,0,0,0,0,0,17.32,10.16,13.79,265.4,5.73,26.12,23.91,24.72,83.9,79.1,81,0,27.91
"2021-03-01 05:15:00",8593,60,12.95,0,0,0,0,0,0,16.16,2.046,7.789,321.5,63.79,25.95,23.17,24.34,88.1,80.7,84.5,0,27.87
"2021-03-01 05:30:00",8594,60,12.94,0,0,0,0,0,0,9.14,0,5.637,294.2,37.6,25.38,22.83,23.59,89.5,84.9,87.7,0.254,27.84
"2021-03-01 05:45:00",8595,60,12.94,0,0,0,0,0,0,13.69,4.974,9.52,274.4,13.66,24.93,22.62,23.53,92.9,88.5,90.6,0.254,27.83
"2021-03-01 06:00:00",8596,60,12.93,0,0,0,0,0,0,14.96,9.53,12.14,266.6,6.89,25.17,22.76,23.7,92.5,89.1,90.8,0,27.83
"2021-03-01 06:15:00",8597,60,12.92,0,0,0,0,0,0,17.29,11.32,14.05,270.3,7.165,25.61,23,23.98,91.7,88.2,89.8,0,27.8
"2021-03-01 06:30:00",8598,60,12.91,0,0,0,0,0,0,18.35,10.23,14.29,272.1,8.68,25.58,22.89,23.65,92.9,86.8,90.3,0,27.78
"2021-03-01 06:45:00",8599,60,12.9,0,0,0,0,0,0,18.63,11.11,15.07,267.9,6.892,25.44,23.1,23.62,93.1,89.4,91.2,0.254,27.76
"2021-03-01 07:00:00",8600,60,12.89,2.93,0,2.083,0,0,0,16.51,10.51,13.76,269.1,10.01,25.48,22.93,23.74,92,87.7,89.6,0,27.75
"2021-03-01 07:15:00",8601,60,12.96,5.859,2.929,3.157,7.265,0,6.741,16.26,11.32,13.66,272.3,6.83,24.29,22.89,23.11,93.4,89.2,91.5,0.508,27.69
"2021-03-01 07:30:00",8602,60,13,20.51,5.859,11.85,21.8,7.265,12.27,17.11,10.83,13.92,263.4,8.9,23.47,22.93,23.12,92.3,89.3,90.8,0,27.65
"2021-03-01 07:45:00",8603,60,13.04,52.73,20.51,35.87,47.23,21.8,35.64,19.09,12.03,14.76,274.5,8.13,23.27,23,23.14,93.3,87.5,90.7,0,27.64
"2021-03-01 08:00:00",8604,60,13.15,64.45,46.87,55.17,61.76,47.23,54.17,18.06,9.49,13.79,265.9,9.38,23.4,23,23.22,90.8,87.4,88.9,0,27.63
"2021-03-01 08:15:00",8605,60,13.31,93.7,64.45,85.5,90.8,61.76,85.4,22.76,11.22,17.94,292,5.867,23.47,22.83,23.11,90.1,85.4,87.9,0,27.6
"2021-03-01 08:30:00",8606,60,13.47,123,87.9,111.6,127.2,83.6,111.1,21.17,11.71,16.31,285.8,9.12,23.06,22.59,22.74,92.4,87,89.6,0,27.59
"2021-03-01 08:45:00",8607,60,13.61,208,120.1,175.4,207.1,119.9,174.4,19.47,13.72,16.85,277.2,7.77,23,22.56,22.71,92.4,88.4,90.5,0,27.58
"2021-03-01 09:00:00",8608,60,13.7,246.1,169.9,225.6,247,170.7,224.6,21.45,12.67,17.19,260.8,11.21,23.13,22.79,22.95,92.4,85.3,88.8,0,27.58
"2021-03-01 09:15:00",8609,60,13.62,193.4,123,160.9,192.5,119.9,158.8,21.2,14.08,18.08,252.3,7.01,23.23,22.89,23.03,89.1,84.8,86.6,0,27.59
"2021-03-01 09:30:00",8610,60,13.74,304.7,193.4,258.5,308.8,192.5,259.1,22.47,13.9,18,258.8,6.764,23.37,23.03,23.18,89.1,84.8,86.4,0,27.59
"2021-03-01 09:45:00",8611,60,13.78,298.8,246.1,263.2,301.5,243.4,263.4,20.82,12.67,16.69,266,8.96,23.61,23.2,23.41,88.1,84.3,86,0,27.56
"2021-03-01 10:00:00",8612,60,14.02,943,275.4,537.5,963,272.4,540.3,20.18,14.75,17.59,275.9,7.296,23.95,23.44,23.7,87.7,80.5,83.8,0,27.53
"2021-03-01 10:15:00",8613,60,14.09,1137,451.1,658.1,1159,450.5,662.6,21.56,14.25,17.95,276.7,5.203,24.25,23.78,23.99,83.7,77.53,80.1,0,27.54
"2021-03-01 10:30:00",8614,60,14.07,1137,527.3,837,1148,526.7,846,20.36,12.1,16.17,276.8,10.16,24.54,24.14,24.32,82.4,77.56,79.47,0,27.59
"2021-03-01 10:45:00",8615,60,14.05,1101,926,1028,1115,937,1039,18.7,11.54,15.43,269.7,11.83,24.74,24.24,24.51,82.3,76.77,79.1,0,27.64
"2021-03-01 11:00:00",8616,60,14.03,1195,585.9,993,1195,584.8,999,17.75,8.57,13.5,276.5,8.52,24.78,24.37,24.55,81.4,76.49,78.34,0,27.72
"2021-03-01 11:15:00",8617,60,14.02,1014,574.1,713.6,1039,573.9,723.9,15.28,8.54,11.92,272.8,8.43,25.05,24.57,24.78,80.1,76.46,77.88,0,27.83
"2021-03-01 11:30:00",8618,60,14.01,703,579.9,631.3,719.1,588.4,642.4,13.41,7.091,10.46,273.1,8.62,25.32,24.88,25.08,80.2,76.22,77.63,0,27.93
"2021-03-01 11:45:00",8619,60,14.01,1110,503.8,706.4,1137,512.1,716.9,12.74,7.127,10.1,263.4,7.824,25.69,25.08,25.34,80.3,74.76,76.69,0,28.01
"2021-03-01 12:00:00",8620,60,14,503.8,298.8,382.5,508.5,297.8,385.2,10.65,6.35,8.53,278.9,12.47,25.73,25.42,25.57,78.87,75.1,76.41,0,28.09
"2021-03-01 12:15:00",8621,60,14,1025,287,483.5,1046,283.3,478,9.91,4.622,7.261,272.2,10.65,25.93,25.46,25.66,78.19,74.9,76.21,0,28.14
"2021-03-01 12:30:00",8622,60,14.01,984,585.8,730.5,984,588.4,735.9,7.973,2.822,5.938,265.1,14.43,26.41,25.69,26.06,76.77,73.98,75.17,0,28.19
"2021-03-01 12:45:00",8623,60,13.99,656.1,468.6,533.4,719.1,468.5,536.7,6.139,2.082,4.172,235.5,10.6,26.71,26.24,26.48,76.32,73.27,74.43,0,28.26
"2021-03-01 13:00:00",8624,60,13.97,885,480.3,590.5,955,479.4,605.8,7.091,3.563,5.646,246,11.4,26.81,26.47,26.63,75.85,73.1,74.21,0,28.34
